AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,OREB,PF,PLUS_MINUS,PTS,REB,STL,TOV,HOME,CLASS
-3.0,2.0,2.0,-3.0,0.0,0.030999999999999972,-23.0,-4.0,0.065,7.0,4.0,-0.08999999999999997,-11.0,-5.0,-8.0,-4.0,-9.0,-2.0,4.0,1.0,1
2.0,0.0,-3.0,11.0,0.0,-0.174,14.0,-2.0,-0.10700000000000004,-11.0,-9.0,0.01100000000000001,12.0,10.0,-26.0,-13.0,9.0,4.0,1.0,1.0,1
12.0,1.0,12.0,11.0,10.0,0.21900000000000003,-17.0,9.0,0.20799999999999996,-3.0,-7.0,-0.18900000000000006,-9.0,1.0,42.0,21.0,3.0,2.0,7.0,1.0,1
6.0,0.0,-5.0,-8.0,-6.0,-0.14499999999999996,6.0,-2.0,-0.055999999999999994,6.0,4.0,0.0,3.0,-3.0,-12.0,-6.0,-2.0,3.0,-5.0,1.0,1
-2.0,0.0,-10.0,-21.0,-9.0,-0.04300000000000004,0.0,-6.0,-0.07,-9.0,-4.0,0.10999999999999999,-6.0,8.0,-50.0,-25.0,-16.0,2.0,-1.0,1.0,1
3.0,3.0,-3.0,9.0,3.0,0.013999999999999957,8.0,-1.0,-0.04999999999999999,4.0,5.0,0.122,8.0,-8.0,12.0,6.0,5.0,2.0,-4.0,1.0,-1
-9.0,4.0,0.0,-16.0,-7.0,-0.0040000000000000036,-5.0,4.0,0.08399999999999996,9.0,3.0,-0.122,-1.0,0.0,8.0,4.0,-1.0,3.0,-3.0,1.0,1
14.0,0.0,2.0,-7.0,-1.0,0.07799999999999996,6.0,7.0,0.04999999999999999,-2.0,-9.0,-0.267,8.0,-2.0,8.0,4.0,10.0,-5.0,3.0,1.0,1
-2.0,-1.0,-3.0,-5.0,0.0,0.069,0.0,-4.0,-0.045999999999999985,-1.0,1.0,0.09499999999999997,0.0,-2.0,-14.0,-7.0,-3.0,1.0,-1.0,1.0,1
0.0,4.0,-2.0,6.0,1.0,-0.030000000000000027,20.0,4.0,-0.06,-7.0,-4.0,0.008000000000000007,9.0,2.0,10.0,5.0,7.0,5.0,-9.0,1.0,1
0.0,-4.0,-11.0,-8.0,-7.0,-0.15100000000000002,-1.0,-9.0,-0.10500000000000004,4.0,2.0,-0.050000000000000044,-4.0,-1.0,-46.0,-23.0,-15.0,3.0,-3.0,1.0,1
-8.0,-2.0,-12.0,4.0,-1.0,-0.15099999999999997,5.0,-11.0,-0.17099999999999993,-15.0,-10.0,-0.04999999999999993,2.0,7.0,-66.0,-33.0,-10.0,-7.0,2.0,1.0,1
-5.0,-2.0,1.0,-1.0,1.0,0.067,2.0,1.0,-0.0010000000000000009,-11.0,-7.0,0.131,-1.0,10.0,-8.0,-4.0,0.0,-2.0,4.0,1.0,-1
0.0,-5.0,1.0,3.0,1.0,-0.01100000000000001,-8.0,-8.0,-0.05099999999999999,3.0,2.0,-0.013000000000000012,-4.0,-2.0,-26.0,-13.0,-3.0,-6.0,5.0,1.0,1
2.0,-3.0,0.0,17.0,9.0,0.21099999999999997,-11.0,-7.0,-0.026000000000000023,-5.0,-3.0,0.02100000000000002,-6.0,5.0,-16.0,-8.0,-6.0,-8.0,6.0,1.0,1
-3.0,0.0,5.0,16.0,4.0,-0.04300000000000004,-8.0,0.0,0.03899999999999998,-7.0,-6.0,-0.04400000000000004,-4.0,8.0,-4.0,-2.0,1.0,0.0,5.0,1.0,-1
-11.0,-5.0,-17.0,-16.0,-9.0,-0.187,2.0,-7.0,-0.09100000000000003,1.0,-3.0,-0.15899999999999992,-2.0,-3.0,-52.0,-26.0,-19.0,9.0,-9.0,1.0,1
-12.0,-1.0,-6.0,4.0,-3.0,-0.137,1.0,-10.0,-0.11599999999999999,-7.0,-3.0,0.11199999999999999,6.0,-1.0,-52.0,-26.0,0.0,-7.0,4.0,1.0,1
-5.0,-1.0,-10.0,10.0,0.0,-0.17099999999999999,2.0,-7.0,-0.10200000000000004,0.0,-1.0,-0.06699999999999995,3.0,4.0,-30.0,-15.0,-7.0,0.0,-1.0,1.0,1
-8.0,3.0,12.0,5.0,3.0,0.08300000000000002,-14.0,-2.0,0.061000000000000054,10.0,7.0,-0.006000000000000005,-2.0,-5.0,12.0,6.0,10.0,-2.0,6.0,1.0,-1
4.0,-2.0,5.0,4.0,-1.0,-0.124,11.0,5.0,-0.0040000000000000036,-19.0,-12.0,0.08899999999999997,3.0,13.0,-6.0,-3.0,8.0,-1.0,6.0,1.0,-1
-6.0,0.0,1.0,9.0,2.0,-0.08599999999999997,-4.0,-6.0,-0.04899999999999999,-2.0,-1.0,0.039000000000000035,1.0,0.0,-22.0,-11.0,2.0,-8.0,9.0,1.0,1
-12.0,-5.0,2.0,5.0,2.0,-0.013999999999999957,-3.0,-9.0,-0.09499999999999997,0.0,-5.0,-0.20799999999999996,5.0,0.0,-42.0,-21.0,7.0,-6.0,12.0,1.0,1
-2.0,2.0,-10.0,6.0,6.0,0.09200000000000003,-13.0,-4.0,0.013999999999999957,1.0,-4.0,-0.271,-8.0,-8.0,-12.0,-6.0,-18.0,-2.0,6.0,1.0,1
-1.0,-3.0,-5.0,-2.0,-1.0,-0.025999999999999995,-3.0,1.0,0.026000000000000023,11.0,5.0,-0.136,-3.0,-3.0,12.0,6.0,-8.0,4.0,-6.0,1.0,1
8.0,-2.0,-1.0,-6.0,2.0,0.261,14.0,6.0,-0.010000000000000009,-18.0,-22.0,-0.243,7.0,7.0,-16.0,-8.0,6.0,-6.0,2.0,1.0,-1
0.0,-3.0,2.0,-16.0,-8.0,-0.043999999999999984,1.0,3.0,0.029000000000000026,15.0,6.0,-0.32099999999999995,2.0,-11.0,8.0,4.0,4.0,6.0,-5.0,1.0,1
-10.0,1.0,-4.0,2.0,-2.0,-0.15999999999999998,-5.0,-10.0,-0.08400000000000002,14.0,12.0,0.08499999999999996,0.0,-8.0,-20.0,-10.0,-4.0,3.0,-1.0,1.0,1
10.0,-2.0,-4.0,-2.0,2.0,0.11399999999999999,5.0,7.0,0.061,-22.0,-19.0,-0.05599999999999994,-7.0,11.0,-6.0,-3.0,-11.0,3.0,-8.0,1.0,-1
-1.0,-3.0,3.0,-8.0,2.0,0.21499999999999997,6.0,5.0,0.025000000000000022,-2.0,-4.0,-0.10099999999999998,4.0,2.0,16.0,8.0,7.0,-2.0,0.0,1.0,1
2.0,2.0,-7.0,-6.0,-6.0,-0.19599999999999998,1.0,-1.0,-0.017000000000000015,1.0,1.0,0.0040000000000000036,-6.0,0.0,-14.0,-7.0,-13.0,6.0,-5.0,1.0,1
7.0,4.0,6.0,0.0,6.0,0.2,-17.0,-1.0,0.08900000000000002,5.0,1.0,-0.08399999999999996,-9.0,0.0,10.0,5.0,-3.0,-1.0,2.0,1.0,-1
-3.0,0.0,-8.0,-1.0,-2.0,-0.06900000000000006,2.0,-6.0,-0.09800000000000003,-17.0,-15.0,-0.124,0.0,8.0,-58.0,-29.0,-8.0,-3.0,7.0,1.0,1
-20.0,-3.0,-9.0,-2.0,-3.0,-0.11299999999999999,-8.0,-11.0,-0.09000000000000002,8.0,5.0,-0.007000000000000006,0.0,-8.0,-40.0,-20.0,-9.0,-4.0,2.0,1.0,1
-13.0,-2.0,6.0,8.0,3.0,0.05100000000000002,-2.0,-4.0,-0.034999999999999976,4.0,9.0,0.21699999999999997,0.0,4.0,8.0,4.0,6.0,-1.0,2.0,1.0,-1
1.0,-1.0,-1.0,20.0,2.0,-0.11100000000000002,5.0,0.0,-0.02400000000000002,6.0,7.0,0.11399999999999999,2.0,-4.0,18.0,9.0,1.0,4.0,-4.0,1.0,-1
1.0,2.0,-5.0,-12.0,1.0,0.25,-3.0,-1.0,0.0030000000000000027,-9.0,-6.0,0.11499999999999999,-5.0,6.0,-14.0,-7.0,-10.0,3.0,1.0,1.0,1
6.0,2.0,-8.0,-6.0,-1.0,0.05400000000000005,-2.0,3.0,0.046999999999999986,-13.0,-12.0,-0.09400000000000008,-8.0,10.0,-14.0,-7.0,-16.0,4.0,-1.0,1.0,-1
-8.0,-7.0,-9.0,-4.0,3.0,0.238,-10.0,-11.0,-0.069,-4.0,-2.0,0.03600000000000003,-10.0,0.0,-42.0,-21.0,-19.0,-7.0,8.0,1.0,1
-1.0,-3.0,-4.0,-1.0,-5.0,-0.24200000000000002,-12.0,-7.0,-0.02799999999999997,-3.0,-1.0,0.05300000000000005,-6.0,1.0,-40.0,-20.0,-10.0,0.0,7.0,1.0,1
11.0,-2.0,3.0,21.0,12.0,0.10699999999999998,8.0,9.0,0.06000000000000005,2.0,4.0,0.09799999999999998,-2.0,0.0,68.0,34.0,1.0,4.0,-8.0,1.0,1
-8.0,3.0,-5.0,5.0,2.0,0.007000000000000006,20.0,6.0,-0.049000000000000044,4.0,3.0,0.015000000000000013,11.0,-6.0,34.0,17.0,6.0,8.0,-14.0,1.0,1
-10.0,-1.0,-12.0,3.0,-3.0,-0.20099999999999996,7.0,-11.0,-0.16800000000000004,10.0,8.0,0.050000000000000044,7.0,-7.0,-34.0,-17.0,-5.0,2.0,-4.0,1.0,1
0.0,0.0,4.0,-10.0,-8.0,-0.18500000000000005,-9.0,-4.0,0.007000000000000006,1.0,4.0,0.17300000000000004,0.0,1.0,-24.0,-12.0,4.0,-4.0,6.0,1.0,1
4.0,-3.0,1.0,4.0,0.0,-0.03799999999999998,8.0,8.0,0.04899999999999999,-6.0,0.0,0.18399999999999994,2.0,2.0,32.0,16.0,3.0,6.0,-2.0,1.0,1
9.0,-1.0,0.0,8.0,-1.0,-0.13599999999999998,14.0,6.0,0.0010000000000000009,-6.0,-5.0,-0.017000000000000015,4.0,3.0,12.0,6.0,4.0,6.0,-5.0,1.0,1
3.0,-1.0,4.0,-5.0,-11.0,-0.251,-3.0,-3.0,-0.016000000000000014,19.0,9.0,-0.09199999999999997,7.0,-2.0,-16.0,-8.0,11.0,-2.0,1.0,1.0,1
-11.0,-4.0,-2.0,-10.0,-2.0,0.08300000000000002,-16.0,-8.0,-0.0030000000000000027,-5.0,-1.0,0.14,-11.0,7.0,-38.0,-19.0,-13.0,-8.0,6.0,1.0,1
0.0,0.0,2.0,-6.0,-2.0,0.0,-16.0,-4.0,0.025999999999999968,15.0,14.0,0.08400000000000007,-6.0,-9.0,8.0,4.0,-4.0,-2.0,4.0,1.0,-1
-6.0,-5.0,-16.0,7.0,1.0,-0.05299999999999999,17.0,-2.0,-0.12399999999999994,19.0,8.0,-0.243,12.0,-5.0,10.0,5.0,-4.0,11.0,-15.0,1.0,-1
-14.0,-1.0,-20.0,9.0,-1.0,-0.188,2.0,-16.0,-0.19900000000000007,-8.0,-7.0,-0.09200000000000008,-4.0,6.0,-80.0,-40.0,-24.0,4.0,-1.0,1.0,1
-3.0,0.0,0.0,13.0,1.0,-0.14700000000000002,14.0,-1.0,-0.08700000000000002,-7.0,-7.0,-0.05700000000000005,13.0,6.0,-16.0,-8.0,13.0,-2.0,4.0,1.0,1
-5.0,-2.0,-4.0,-2.0,-4.0,-0.232,4.0,0.0,-0.019000000000000017,-2.0,1.0,0.122,0.0,-4.0,-6.0,-3.0,-4.0,1.0,-2.0,1.0,1
-4.0,0.0,-2.0,-9.0,-3.0,0.01100000000000001,3.0,-2.0,-0.034999999999999976,2.0,1.0,-0.03600000000000003,-1.0,4.0,-12.0,-6.0,-3.0,-1.0,-1.0,1.0,1
2.0,-3.0,1.0,3.0,3.0,0.10600000000000004,5.0,2.0,-0.0050000000000000044,1.0,3.0,0.08999999999999997,1.0,2.0,20.0,10.0,2.0,6.0,-3.0,1.0,1
-3.0,-1.0,-3.0,4.0,3.0,0.059,3.0,-10.0,-0.131,-9.0,6.0,0.371,2.0,8.0,-22.0,-11.0,-1.0,3.0,4.0,1.0,1
-3.0,-4.0,-12.0,5.0,1.0,-0.029000000000000026,-1.0,-1.0,-0.007000000000000006,1.0,-3.0,-0.23199999999999998,-6.0,0.0,-8.0,-4.0,-18.0,8.0,-5.0,1.0,1
-2.0,4.0,-3.0,5.0,0.0,-0.10900000000000004,-15.0,-7.0,0.006000000000000005,16.0,6.0,-0.16700000000000004,-4.0,-8.0,-16.0,-8.0,-7.0,-1.0,2.0,1.0,1
-1.0,-1.0,2.0,-4.0,-1.0,0.02100000000000002,6.0,6.0,0.040000000000000036,5.0,3.0,-0.06400000000000006,2.0,-7.0,28.0,14.0,4.0,7.0,-6.0,1.0,1
7.0,-5.0,3.0,7.0,3.0,0.049000000000000016,4.0,6.0,0.03500000000000003,2.0,-12.0,-0.29900000000000004,-1.0,0.0,6.0,3.0,2.0,2.0,-6.0,1.0,1
-9.0,5.0,-7.0,6.0,-2.0,-0.193,-13.0,-18.0,-0.15800000000000003,21.0,22.0,0.254,-2.0,-4.0,-32.0,-16.0,-9.0,-2.0,2.0,1.0,1
-6.0,3.0,-4.0,-8.0,-5.0,-0.12399999999999997,4.0,0.0,-0.020999999999999963,-9.0,-4.0,0.09999999999999998,-1.0,7.0,-18.0,-9.0,-5.0,-1.0,1.0,1.0,1
-14.0,-1.0,-10.0,-12.0,-4.0,0.008000000000000007,2.0,-4.0,-0.061,3.0,3.0,0.01200000000000001,-1.0,2.0,-18.0,-9.0,-11.0,4.0,-7.0,1.0,1
0.0,3.0,-5.0,3.0,-4.0,-0.18600000000000003,6.0,-3.0,-0.07400000000000001,0.0,1.0,0.040000000000000036,10.0,1.0,-18.0,-9.0,5.0,2.0,0.0,1.0,1
-15.0,-4.0,-18.0,-9.0,-7.0,-0.131,5.0,-11.0,-0.16000000000000003,19.0,14.0,0.0,5.0,-7.0,-30.0,-15.0,-13.0,3.0,-9.0,1.0,1
3.0,2.0,-13.0,8.0,2.0,-0.031000000000000028,18.0,5.0,-0.03400000000000003,-4.0,-3.0,0.038000000000000034,3.0,0.0,18.0,9.0,-10.0,11.0,-17.0,1.0,1
-3.0,-6.0,13.0,-3.0,0.0,0.03799999999999998,-15.0,1.0,0.07600000000000001,0.0,3.0,0.15000000000000002,-11.0,0.0,10.0,5.0,2.0,-2.0,6.0,1.0,1
-10.0,0.0,-2.0,14.0,3.0,-0.10499999999999998,16.0,2.0,-0.059,1.0,-2.0,-0.17900000000000005,12.0,0.0,10.0,5.0,10.0,0.0,-2.0,1.0,1
6.0,2.0,6.0,-10.0,0.0,0.18999999999999997,0.0,9.0,0.121,-10.0,-6.0,0.10599999999999998,-5.0,5.0,24.0,12.0,1.0,0.0,2.0,1.0,1
2.0,-3.0,-1.0,19.0,5.0,-0.01699999999999996,-11.0,-1.0,0.05600000000000005,2.0,1.0,-0.027000000000000024,-9.0,-1.0,8.0,4.0,-10.0,4.0,-2.0,1.0,-1
0.0,3.0,-6.0,3.0,-2.0,-0.15100000000000002,5.0,1.0,-0.014000000000000012,-13.0,-9.0,-0.017000000000000015,-2.0,2.0,-18.0,-9.0,-8.0,-1.0,0.0,1.0,-1
4.0,0.0,8.0,-7.0,3.0,0.24499999999999997,-7.0,3.0,0.065,-7.0,4.0,0.458,-3.0,0.0,26.0,13.0,5.0,-3.0,4.0,1.0,1
-4.0,-2.0,-6.0,2.0,4.0,0.18,11.0,3.0,-0.03199999999999997,-14.0,-15.0,-0.09900000000000009,2.0,2.0,-10.0,-5.0,-4.0,2.0,-2.0,1.0,-1
-13.0,2.0,8.0,-16.0,-11.0,-0.14800000000000002,-20.0,-4.0,0.07,1.0,2.0,0.06799999999999995,-6.0,3.0,-34.0,-17.0,2.0,-7.0,10.0,1.0,1
12.0,-4.0,2.0,-1.0,3.0,0.132,8.0,8.0,0.04999999999999999,-1.0,1.0,0.08900000000000008,2.0,-3.0,40.0,20.0,4.0,2.0,-7.0,1.0,1
6.0,5.0,5.0,-7.0,-2.0,0.0020000000000000018,-5.0,1.0,0.035999999999999976,-5.0,-13.0,-0.271,-3.0,6.0,-26.0,-13.0,2.0,-1.0,3.0,1.0,-1
-5.0,-4.0,6.0,-3.0,-3.0,-0.122,-9.0,-11.0,-0.08499999999999996,8.0,11.0,0.2220000000000001,6.0,1.0,-28.0,-14.0,12.0,-5.0,9.0,1.0,1
7.0,8.0,-5.0,5.0,5.0,0.14900000000000002,1.0,5.0,0.05399999999999999,-5.0,-2.0,0.124,-5.0,2.0,26.0,13.0,-10.0,7.0,-6.0,1.0,1
-9.0,0.0,-7.0,-16.0,-11.0,-0.248,5.0,1.0,-0.014999999999999958,2.0,-3.0,-0.17600000000000005,1.0,-4.0,-24.0,-12.0,-6.0,2.0,-4.0,1.0,-1
-6.0,0.0,4.0,-3.0,-2.0,-0.035999999999999976,4.0,5.0,0.034999999999999976,-3.0,-5.0,-0.15600000000000003,10.0,4.0,6.0,3.0,14.0,-6.0,6.0,1.0,1
3.0,0.0,7.0,-30.0,-12.0,-0.12700000000000003,-9.0,1.0,0.05499999999999999,6.0,6.0,0.08500000000000008,-1.0,-4.0,-8.0,-4.0,6.0,-3.0,3.0,1.0,-1
-8.0,-6.0,5.0,8.0,2.0,-0.043999999999999984,-1.0,-1.0,-0.006000000000000005,-1.0,-2.0,-0.09599999999999997,-5.0,2.0,-4.0,-2.0,0.0,-6.0,3.0,1.0,1
-15.0,1.0,-14.0,-9.0,-10.0,-0.21699999999999997,7.0,-13.0,-0.18600000000000005,7.0,-1.0,-0.40900000000000003,2.0,-4.0,-74.0,-37.0,-12.0,4.0,0.0,1.0,1
-7.0,-1.0,-6.0,9.0,2.0,-0.05399999999999999,-12.0,-13.0,-0.09700000000000003,-4.0,-5.0,-0.137,-1.0,8.0,-58.0,-29.0,-7.0,-5.0,8.0,1.0,1
8.0,-3.0,-1.0,4.0,3.0,0.04299999999999998,3.0,-4.0,-0.067,-6.0,1.0,0.2679999999999999,3.0,5.0,-8.0,-4.0,2.0,-4.0,1.0,1.0,1
1.0,1.0,9.0,-17.0,-1.0,0.196,5.0,7.0,0.055999999999999994,0.0,-1.0,-0.06600000000000006,8.0,-5.0,24.0,12.0,17.0,-1.0,4.0,1.0,1
-6.0,2.0,-14.0,-6.0,-4.0,-0.09599999999999997,-9.0,-9.0,-0.062,2.0,-5.0,-0.46699999999999997,-10.0,1.0,-54.0,-27.0,-24.0,-1.0,-3.0,1.0,1
3.0,2.0,8.0,-14.0,-3.0,-0.018000000000000016,-24.0,1.0,0.118,21.0,18.0,0.05500000000000005,-10.0,-3.0,34.0,17.0,-2.0,0.0,3.0,1.0,1
-8.0,-3.0,-2.0,7.0,-2.0,-0.13399999999999998,-2.0,-3.0,-0.023999999999999966,7.0,5.0,0.017000000000000015,-4.0,-5.0,-6.0,-3.0,-6.0,-2.0,1.0,1.0,1
0.0,0.0,13.0,0.0,4.0,0.15399999999999997,-3.0,4.0,0.063,-6.0,-2.0,0.07699999999999996,2.0,5.0,20.0,10.0,15.0,-3.0,5.0,1.0,1
0.0,6.0,1.0,-6.0,1.0,0.10400000000000001,-20.0,-5.0,0.030000000000000027,-2.0,5.0,0.23099999999999998,-12.0,5.0,-8.0,-4.0,-11.0,-1.0,5.0,1.0,1
0.0,2.0,4.0,7.0,4.0,0.052000000000000046,5.0,0.0,-0.025000000000000022,-9.0,-7.0,-0.0040000000000000036,5.0,3.0,-6.0,-3.0,9.0,-2.0,5.0,1.0,-1
-8.0,3.0,3.0,-3.0,5.0,0.27899999999999997,-14.0,-7.0,0.0030000000000000027,16.0,14.0,0.03199999999999992,2.0,-12.0,10.0,5.0,5.0,-2.0,5.0,1.0,-1
1.0,-6.0,-4.0,-1.0,-2.0,-0.057999999999999996,10.0,-3.0,-0.07600000000000001,-18.0,-8.0,0.19400000000000006,6.0,9.0,-32.0,-16.0,2.0,-2.0,5.0,1.0,1
-4.0,3.0,-3.0,-4.0,0.0,0.045999999999999985,-9.0,-6.0,-0.02400000000000002,1.0,2.0,0.052000000000000046,-8.0,1.0,-20.0,-10.0,-11.0,1.0,2.0,1.0,1
-6.0,-1.0,5.0,-6.0,-4.0,-0.068,4.0,3.0,0.01200000000000001,0.0,1.0,0.026999999999999913,8.0,-3.0,6.0,3.0,13.0,-2.0,3.0,1.0,1
-3.0,0.0,-4.0,-1.0,-4.0,-0.18900000000000003,4.0,-3.0,-0.05299999999999999,-5.0,1.0,0.18500000000000005,1.0,-1.0,-18.0,-9.0,-3.0,1.0,3.0,1.0,1
-3.0,0.0,2.0,9.0,1.0,-0.07200000000000001,16.0,8.0,0.01799999999999996,-15.0,-13.0,-0.05600000000000005,7.0,1.0,8.0,4.0,9.0,3.0,-5.0,1.0,1
-3.0,-1.0,-10.0,-6.0,-10.0,-0.29200000000000004,2.0,-7.0,-0.09199999999999997,-3.0,-5.0,-0.32900000000000007,-2.0,1.0,-58.0,-29.0,-12.0,-2.0,0.0,1.0,1
4.0,2.0,-1.0,23.0,8.0,0.025000000000000022,-4.0,-4.0,-0.02999999999999997,-11.0,-8.0,0.009000000000000008,-7.0,11.0,-16.0,-8.0,-8.0,7.0,1.0,1.0,1
0.0,-5.0,3.0,-1.0,2.0,0.10500000000000004,4.0,0.0,-0.02300000000000002,6.0,4.0,-0.017000000000000015,5.0,1.0,12.0,6.0,8.0,-1.0,-1.0,1.0,-1
-4.0,-1.0,-6.0,12.0,-3.0,-0.29500000000000004,18.0,2.0,-0.055999999999999994,-8.0,-9.0,-0.06900000000000006,10.0,1.0,-16.0,-8.0,4.0,0.0,-1.0,1.0,-1
7.0,3.0,7.0,-1.0,-1.0,-0.029000000000000026,-13.0,-7.0,-0.018000000000000016,7.0,9.0,0.20399999999999996,-3.0,-4.0,-12.0,-6.0,4.0,-7.0,7.0,1.0,1
0.0,-1.0,-1.0,7.0,8.0,0.186,3.0,0.0,-0.018000000000000016,-17.0,-13.0,0.025999999999999912,-4.0,16.0,-10.0,-5.0,-5.0,-1.0,3.0,1.0,-1
4.0,4.0,7.0,-2.0,1.0,0.138,25.0,17.0,0.10699999999999998,-12.0,-7.0,0.07000000000000006,5.0,0.0,56.0,28.0,12.0,6.0,-11.0,1.0,1
-9.0,-1.0,-4.0,-10.0,-9.0,-0.22000000000000003,4.0,-3.0,-0.055999999999999994,4.0,-3.0,-0.267,4.0,2.0,-36.0,-18.0,0.0,1.0,1.0,1.0,1
-10.0,0.0,-8.0,-1.0,0.0,0.020999999999999963,-13.0,-12.0,-0.07300000000000001,6.0,3.0,-0.06799999999999995,-7.0,-4.0,-42.0,-21.0,-15.0,-1.0,5.0,1.0,1
9.0,5.0,8.0,17.0,12.0,0.31300000000000006,6.0,5.0,0.02799999999999997,-9.0,-4.0,0.15100000000000002,3.0,7.0,36.0,18.0,11.0,-4.0,3.0,1.0,1
6.0,1.0,11.0,10.0,7.0,0.15099999999999997,3.0,7.0,0.06,3.0,0.0,-0.08899999999999997,0.0,2.0,42.0,21.0,11.0,3.0,-1.0,1.0,1
12.0,-1.0,3.0,0.0,-1.0,-0.03300000000000003,11.0,10.0,0.062,-16.0,-8.0,0.131,-1.0,10.0,22.0,11.0,2.0,0.0,0.0,1.0,1
3.0,3.0,-7.0,-15.0,-3.0,0.04799999999999999,-9.0,-2.0,0.025000000000000022,6.0,6.0,0.049000000000000044,-9.0,-1.0,-2.0,-1.0,-16.0,-3.0,-5.0,1.0,1
0.0,5.0,-6.0,-12.0,0.0,0.14300000000000002,-17.0,-5.0,0.021999999999999964,0.0,2.0,0.09499999999999997,-13.0,8.0,-16.0,-8.0,-19.0,1.0,2.0,1.0,1
2.0,-1.0,-1.0,9.0,4.0,0.032999999999999974,5.0,0.0,-0.026000000000000023,-5.0,0.0,0.10599999999999998,-1.0,1.0,8.0,4.0,-2.0,7.0,-2.0,1.0,1
-5.0,-3.0,-7.0,-1.0,-7.0,-0.319,-1.0,-8.0,-0.08699999999999997,-1.0,2.0,0.12,0.0,1.0,-42.0,-21.0,-7.0,-2.0,3.0,1.0,1
8.0,4.0,0.0,5.0,3.0,0.040000000000000036,-6.0,3.0,0.07799999999999996,8.0,7.0,0.04200000000000004,-6.0,-5.0,32.0,16.0,-6.0,4.0,-5.0,1.0,1
9.0,0.0,2.0,1.0,6.0,0.27599999999999997,-29.0,-4.0,0.12299999999999994,10.0,8.0,0.01200000000000001,-20.0,-1.0,12.0,6.0,-18.0,2.0,1.0,1.0,-1
5.0,2.0,2.0,-2.0,-1.0,-0.007000000000000006,8.0,2.0,-0.016000000000000014,3.0,2.0,-0.02399999999999991,5.0,-2.0,10.0,5.0,7.0,-2.0,-3.0,1.0,1
-5.0,-8.0,-5.0,-14.0,-7.0,-0.01599999999999996,9.0,-1.0,-0.059,1.0,-3.0,-0.20099999999999996,6.0,-3.0,-24.0,-12.0,1.0,5.0,-4.0,1.0,1
-15.0,-1.0,-5.0,-6.0,-4.0,-0.07200000000000001,5.0,-13.0,-0.17600000000000005,9.0,6.0,-0.05499999999999994,9.0,-6.0,-48.0,-24.0,4.0,-6.0,1.0,1.0,1
2.0,4.0,-5.0,13.0,4.0,-0.02200000000000002,3.0,5.0,0.043999999999999984,0.0,-8.0,-0.25,0.0,-3.0,12.0,6.0,-5.0,7.0,-8.0,1.0,1
4.0,4.0,1.0,3.0,6.0,0.259,-9.0,-1.0,0.030000000000000027,2.0,2.0,0.015000000000000013,-5.0,-3.0,12.0,6.0,-4.0,-5.0,1.0,1.0,-1
-4.0,-2.0,2.0,-11.0,-2.0,0.06,-11.0,-7.0,-0.02999999999999997,23.0,22.0,0.15300000000000002,-5.0,-10.0,12.0,6.0,-3.0,3.0,-1.0,1.0,-1
10.0,2.0,-5.0,5.0,0.0,-0.05399999999999999,3.0,-1.0,-0.03300000000000003,-9.0,-7.0,-0.04499999999999993,-1.0,1.0,-18.0,-9.0,-6.0,-2.0,3.0,1.0,1
-5.0,-1.0,-3.0,19.0,7.0,0.07300000000000001,0.0,-4.0,-0.052000000000000046,0.0,-4.0,-0.14800000000000002,3.0,1.0,-10.0,-5.0,0.0,2.0,2.0,1.0,1
-1.0,6.0,-7.0,3.0,2.0,0.05499999999999999,1.0,-2.0,-0.028000000000000025,-11.0,-9.0,-0.030000000000000027,-4.0,4.0,-22.0,-11.0,-11.0,0.0,-3.0,1.0,1
2.0,0.0,3.0,-6.0,2.0,0.23199999999999998,4.0,2.0,0.0020000000000000018,2.0,1.0,-0.019000000000000017,2.0,-2.0,14.0,7.0,5.0,-1.0,1.0,1.0,1
-2.0,-1.0,-8.0,3.0,1.0,-0.014000000000000012,10.0,-5.0,-0.12300000000000005,3.0,-1.0,-0.09999999999999998,5.0,-5.0,-20.0,-10.0,-3.0,-4.0,-4.0,1.0,1
-4.0,2.0,2.0,17.0,6.0,0.06899999999999998,10.0,7.0,0.031000000000000028,-19.0,-15.0,-0.019000000000000017,3.0,5.0,10.0,5.0,5.0,-5.0,1.0,1.0,1
-8.0,4.0,3.0,0.0,-1.0,-0.041000000000000036,-7.0,-8.0,-0.05300000000000005,-1.0,-2.0,-0.06799999999999995,2.0,-2.0,-38.0,-19.0,5.0,-7.0,14.0,1.0,1
0.0,-8.0,-4.0,-13.0,-7.0,-0.07,21.0,9.0,0.004999999999999949,-11.0,-17.0,-0.351,9.0,0.0,-12.0,-6.0,5.0,-1.0,-6.0,1.0,-1
5.0,1.0,3.0,3.0,3.0,0.08100000000000002,8.0,6.0,0.031000000000000028,-14.0,-5.0,0.20699999999999996,2.0,7.0,20.0,10.0,5.0,0.0,0.0,1.0,1
6.0,5.0,6.0,15.0,7.0,0.019000000000000017,0.0,8.0,0.09900000000000003,1.0,-2.0,-0.15200000000000002,0.0,0.0,42.0,21.0,6.0,4.0,-4.0,1.0,1
-5.0,-3.0,1.0,-1.0,1.0,0.05499999999999999,-1.0,-4.0,-0.04300000000000004,-1.0,1.0,0.07499999999999996,1.0,-1.0,-12.0,-6.0,2.0,1.0,3.0,1.0,1
