,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
126,1.01319,1.01319,-1.01319,1.01319,-2.02638,0.0,0.0,0.0,2.02638,0.333,-1.01319,-1.01319,0.0,1,202329 - 202334 - 204025 - 201945 - 203468,"Aminu,Al-Farouq - Davis,Ed - Frazier,Tim - Henderson,Gerald - McCollum,CJ",Lineups,,0,4.0,0.0,0.0,0.0,3.03957,3.03957,1.01319,1.01319,,,,-1.01319,1,1.0
127,5.06595,-1.01319,1.01319,-1.01319,8.10552,4.05276,0.4,17.22423,10.1319,0.5,-6.07914,-1.01319,0.304,12,203459 - 201945 - 203086 - 203081 - 203468,"Crabbe,Allen - Henderson,Gerald - Leonard,Meyers - Lillard,Damian - McCollum,CJ",Lineups,,4,3.905,2.02638,5.06595,-5.06595,23.30337,23.30337,1.01319,0.0,,,,0.0,8,0.667
128,-2.02638,0.0,0.0,0.0,4.05276,1.01319,0.2,2.02638,0.0,-0.127,-4.05276,-2.02638,-0.5,1,1626192 - 203459 - 203090 - 203081 - 203486,"Connaughton,Pat - Crabbe,Allen - Harkless,Maurice - Lillard,Damian - Plumlee,Mason",Lineups,,0,3.88333333333,2.02638,2.02638,-2.02638,-1.01319,-1.01319,2.02638,-3.03957,,,,2.02638,1,1.0
129,0.0,0.0,0.0,0.0,-1.01319,1.01319,1.0,-1.01319,-1.01319,-0.054,0.0,0.0,0.0,1,203459 - 202334 - 203090 - 2549 - 203081,"Crabbe,Allen - Davis,Ed - Harkless,Maurice - Kaman,Chris - Lillard,Damian",Lineups,,1,3.88333333333,-2.02638,0.0,0.0,-1.01319,-1.01319,-2.02638,0.0,,,,0.0,0,0.0
130,2.02638,-1.01319,1.01319,-1.01319,1.01319,0.0,-0.083,4.05276,1.01319,0.0,-2.02638,-2.02638,-0.25,1,202334 - 204025 - 201945 - 203086 - 203081,"Davis,Ed - Frazier,Tim - Henderson,Gerald - Leonard,Meyers - Lillard,Damian",Lineups,,0,3.77833333333,2.02638,1.01319,-1.01319,0.0,0.0,1.01319,1.01319,,,,-1.01319,1,1.0
131,3.03957,-1.01319,1.01319,-1.01319,1.01319,0.0,0.0,2.02638,2.02638,0.171,0.0,0.0,0.0,2,1626192 - 203459 - 204025 - 203086 - 203943,"Connaughton,Pat - Crabbe,Allen - Frazier,Tim - Leonard,Meyers - Vonleh,Noah",Lineups,,2,3.75,0.0,1.01319,-1.01319,4.05276,4.05276,-1.01319,3.03957,,,,-1.01319,0,0.0
132,-1.01319,1.01319,-1.01319,-1.01319,0.0,0.0,0.0,-4.05276,-2.02638,0.0,0.0,-1.01319,-0.25,1,203090 - 201945 - 203468 - 203486 - 203943,"Harkless,Maurice - Henderson,Gerald - McCollum,CJ - Plumlee,Mason - Vonleh,Noah",Lineups,,1,3.7,-1.01319,0.0,0.0,-5.06595,-5.06595,-2.02638,-1.01319,,,,2.02638,0,0.0
133,0.0,1.01319,-1.01319,0.0,0.0,1.01319,0.333,-3.03957,0.0,0.225,0.0,0.0,0.0,2,202329 - 204025 - 203090 - 203086 - 203468,"Aminu,Al-Farouq - Frazier,Tim - Harkless,Maurice - Leonard,Meyers - McCollum,CJ",Lineups,,1,3.61833333333,-2.02638,0.0,0.0,1.01319,1.01319,-2.02638,-1.01319,,,,1.01319,1,0.5
134,1.01319,-1.01319,1.01319,-1.01319,-2.02638,-1.01319,-0.5,3.03957,2.02638,0.111,-1.01319,-1.01319,-1.0,1,202334 - 203090 - 201945 - 203468 - 203148,"Davis,Ed - Harkless,Maurice - Henderson,Gerald - McCollum,CJ - Roberts,Brian",Lineups,,0,3.6,0.0,0.0,0.0,2.02638,2.02638,-1.01319,3.03957,,,,-4.05276,1,1.0
135,-3.03957,-1.01319,1.01319,-1.01319,-2.02638,-1.01319,0.0,0.0,-2.02638,-0.333,0.0,0.0,0.0,1,1626192 - 204025 - 2549 - 1626242 - 203943,"Connaughton,Pat - Frazier,Tim - Kaman,Chris - Montero,Luis - Vonleh,Noah",Lineups,,0,3.56666666667,-1.01319,0.0,0.0,-5.06595,-5.06595,-2.02638,0.0,,,,0.0,1,1.0
