,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
20,2.02638,2.02638,-2.02638,2.02638,-1.01319,-1.01319,-0.133,0.0,4.05276,0.098,-4.05276,0.0,0.229,9,200746 - 1938 - 202695 - 2225 - 2561,"Aldridge,LaMarcus - Ginobili,Manu - Leonard,Kawhi - Parker,Tony - West,David",Lineups,,2,23.6583333333,-3.03957,0.0,0.0,7.09233,7.09233,-1.01319,0.0,,,,-2.02638,7,0.778
21,6.07914,0.0,0.0,1.01319,-3.03957,-1.01319,0.028,6.07914,6.07914,0.085,-7.09233,-6.07914,-0.071,13,200746 - 1938 - 202695 - 201988 - 2561,"Aldridge,LaMarcus - Ginobili,Manu - Leonard,Kawhi - Mills,Patty - West,David",Lineups,,3,23.3416666667,4.05276,0.0,0.0,5.06595,5.06595,5.06595,0.0,,,,1.01319,10,0.769
22,4.05276,4.05276,-4.05276,8.10552,6.07914,2.02638,0.0,-3.03957,9.11871,0.274,1.01319,1.01319,0.036,6,2564 - 1938 - 202695 - 1626246 - 201988,"Diaw,Boris - Ginobili,Manu - Leonard,Kawhi - Marjanovic,Boban - Mills,Patty",Lineups,,0,22.92,0.0,-4.05276,4.05276,21.27699,21.27699,8.10552,-2.02638,,,,-1.01319,6,1.0
23,2.02638,0.0,0.0,4.05276,1.01319,0.0,-0.064,3.03957,1.01319,-0.013,-2.02638,-1.01319,0.111,7,200746 - 2564 - 202695 - 201988 - 203613,"Aldridge,LaMarcus - Diaw,Boris - Leonard,Kawhi - Mills,Patty - Simmons,Jonathon",Lineups,,1,22.4616666667,5.06595,-1.01319,1.01319,1.01319,1.01319,9.11871,0.0,,,,1.01319,6,0.857
24,5.06595,0.0,0.0,5.06595,2.02638,4.05276,0.323,-1.01319,0.0,0.011,0.0,1.01319,0.167,10,200746 - 2564 - 1938 - 201980 - 201988,"Aldridge,LaMarcus - Diaw,Boris - Ginobili,Manu - Green,Danny - Mills,Patty",Lineups,,1,22.4516666667,6.07914,3.03957,-3.03957,5.06595,5.06595,11.14509,-2.02638,,,,5.06595,9,0.9
25,-6.07914,0.0,0.0,5.06595,-1.01319,-1.01319,-0.133,-3.03957,-4.05276,-0.065,3.03957,5.06595,0.168,8,200746 - 1495 - 202695 - 201988 - 2225,"Aldridge,LaMarcus - Duncan,Tim - Leonard,Kawhi - Mills,Patty - Parker,Tony",Lineups,,0,22.1783333333,1.01319,-7.09233,7.09233,-4.05276,-4.05276,6.07914,-3.03957,,,,3.03957,8,1.0
26,1.01319,-2.02638,2.02638,0.0,0.0,1.01319,0.125,1.01319,-1.01319,-0.035,11.14509,8.10552,-0.05,6,2564 - 1938 - 1626246 - 201988 - 203613,"Diaw,Boris - Ginobili,Manu - Marjanovic,Boban - Mills,Patty - Simmons,Jonathon",Lineups,,0,22.0,3.03957,-4.05276,4.05276,7.09233,7.09233,3.03957,0.0,,,,-3.03957,6,1.0
27,6.07914,-1.01319,1.01319,-2.02638,3.03957,1.01319,-0.111,3.03957,3.03957,0.038,-11.14509,-8.10552,0.017,5,2446 - 2564 - 201988 - 203613 - 2561,"Butler,Rasual - Diaw,Boris - Mills,Patty - Simmons,Jonathon - West,David",Lineups,,1,21.5066666667,-3.03957,2.02638,-2.02638,-1.01319,-1.01319,-5.06595,1.01319,,,,-4.05276,4,0.8
28,5.06595,0.0,0.0,0.0,7.09233,2.02638,0.0,9.11871,4.05276,0.015,2.02638,-1.01319,-0.375,5,2446 - 2564 - 1938 - 201988 - 2561,"Butler,Rasual - Diaw,Boris - Ginobili,Manu - Mills,Patty - West,David",Lineups,,0,19.78,4.05276,-2.02638,2.02638,9.11871,9.11871,4.05276,1.01319,,,,-3.03957,5,1.0
29,11.14509,2.02638,-2.02638,5.06595,-3.03957,3.03957,0.409,6.07914,12.15828,0.307,9.11871,7.09233,0.019,12,200746 - 201980 - 202695 - 201988 - 2561,"Aldridge,LaMarcus - Green,Danny - Leonard,Kawhi - Mills,Patty - West,David",Lineups,,3,19.7,0.0,0.0,0.0,34.44846,34.44846,5.06595,7.09233,,,,-10.1319,9,0.75
30,-2.02638,2.02638,-2.02638,-1.01319,6.07914,3.03957,0.083,-4.05276,-3.03957,-0.036,3.03957,1.01319,0.25,2,203937 - 2588 - 2446 - 2564 - 203613,"Anderson,Kyle - Bonner,Matt - Butler,Rasual - Diaw,Boris - Simmons,Jonathon",Lineups,,0,19.0833333333,-1.01319,0.0,0.0,-2.02638,-2.02638,-2.02638,-2.02638,,,,1.01319,2,1.0
31,4.05276,3.03957,-3.03957,6.07914,-5.06595,1.01319,0.269,2.02638,10.1319,0.224,-3.03957,-1.01319,0.333,10,2564 - 201980 - 202695 - 201988 - 2561,"Diaw,Boris - Green,Danny - Leonard,Kawhi - Mills,Patty - West,David",Lineups,,1,18.6666666667,-2.02638,1.01319,-1.01319,20.2638,20.2638,4.05276,2.02638,,,,-3.03957,9,0.9
32,-2.02638,2.02638,-2.02638,-3.03957,-2.02638,-1.01319,-0.042,4.05276,1.01319,-0.036,2.02638,2.02638,0.057,12,200746 - 203937 - 2564 - 1938 - 201988,"Aldridge,LaMarcus - Anderson,Kyle - Diaw,Boris - Ginobili,Manu - Mills,Patty",Lineups,,3,18.5133333333,-1.01319,-3.03957,3.03957,3.03957,3.03957,-4.05276,1.01319,,,,-5.06595,9,0.75
33,2.02638,1.01319,-1.01319,8.10552,-2.02638,1.01319,0.333,0.0,4.05276,0.154,7.09233,7.09233,0.082,5,200746 - 1495 - 202695 - 2225 - 203613,"Aldridge,LaMarcus - Duncan,Tim - Leonard,Kawhi - Parker,Tony - Simmons,Jonathon",Lineups,,0,18.0666666667,1.01319,-6.07914,6.07914,16.21104,16.21104,9.11871,0.0,,,,-4.05276,5,1.0
34,7.09233,-3.03957,3.03957,1.01319,3.03957,0.0,-0.111,5.06595,4.05276,0.053,1.01319,-1.01319,-0.286,8,2446 - 2564 - 201980 - 201988 - 2561,"Butler,Rasual - Diaw,Boris - Green,Danny - Mills,Patty - West,David",Lineups,,2,18.0166666667,0.0,-5.06595,5.06595,7.09233,7.09233,1.01319,1.01319,,,,-2.02638,6,0.75
35,-2.02638,0.0,0.0,-5.06595,5.06595,0.0,-0.208,4.05276,-2.02638,-0.117,-1.01319,-1.01319,-0.1,9,203937 - 2564 - 201980 - 201988 - 2561,"Anderson,Kyle - Diaw,Boris - Green,Danny - Mills,Patty - West,David",Lineups,,4,17.7666666667,1.01319,-1.01319,1.01319,-5.06595,-5.06595,-4.05276,-1.01319,,,,-2.02638,5,0.556
36,6.07914,-1.01319,1.01319,1.01319,2.02638,3.03957,0.6,4.05276,2.02638,0.0,-4.05276,-3.03957,0.1,8,2564 - 201980 - 202695 - 2225 - 2561,"Diaw,Boris - Green,Danny - Leonard,Kawhi - Parker,Tony - West,David",Lineups,,2,17.1833333333,1.01319,-1.01319,1.01319,4.05276,4.05276,2.02638,2.02638,,,,0.0,6,0.75
