,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
98,-2.02638,1.01319,-1.01319,2.02638,1.01319,0.0,0.0,-3.03957,0.0,0.1,3.03957,5.06595,0.833,3,203500 - 202683 - 202713 - 203079 - 201566,"Adams,Steven - Kanter,Enes - Singler,Kyle - Waiters,Dion - Westbrook,Russell",Lineups,,1,7.52666666667,-3.03957,-2.02638,2.02638,5.06595,5.06595,-1.01319,2.02638,,,,-2.02638,2,0.667
99,0.0,1.01319,-1.01319,2.02638,6.07914,4.05276,0.25,-8.10552,-2.02638,0.1,5.06595,5.06595,0.357,5,201142 - 202683 - 201627 - 1626166 - 203079,"Durant,Kevin - Kanter,Enes - Morrow,Anthony - Payne,Cameron - Waiters,Dion",Lineups,,3,7.32333333333,-4.05276,-1.01319,1.01319,5.06595,5.06595,-2.02638,0.0,,,,1.01319,2,0.4
100,-2.02638,-1.01319,1.01319,0.0,-1.01319,0.0,0.167,-4.05276,-2.02638,-0.036,5.06595,3.03957,-0.333,2,203500 - 201571 - 201586 - 201627 - 203079,"Adams,Steven - Augustin,D.J. - Ibaka,Serge - Morrow,Anthony - Waiters,Dion",Lineups,,1,7.31666666667,-3.03957,-2.02638,2.02638,-1.01319,-1.01319,-3.03957,1.01319,,,,0.0,1,0.5
101,-3.03957,-1.01319,1.01319,3.03957,-1.01319,-1.01319,-0.15,3.03957,2.02638,0.038,0.0,-1.01319,-0.5,2,201571 - 2555 - 202683 - 201627 - 202713,"Augustin,D.J. - Collison,Nick - Kanter,Enes - Morrow,Anthony - Singler,Kyle",Lineups,,1,7.3,3.03957,0.0,0.0,2.02638,2.02638,6.07914,0.0,,,,-1.01319,1,0.5
102,3.03957,0.0,0.0,0.0,0.0,0.0,0.0,4.05276,6.07914,0.442,-1.01319,-2.02638,-0.333,2,202683 - 1626166 - 203460 - 202713 - 203079,"Kanter,Enes - Payne,Cameron - Roberson,Andre - Singler,Kyle - Waiters,Dion",Lineups,,1,7.26666666667,-1.01319,3.03957,-3.03957,10.1319,10.1319,-1.01319,1.01319,,,,-3.03957,1,0.5
103,-5.06595,-2.02638,2.02638,0.0,-1.01319,-2.02638,-0.667,-4.05276,-3.03957,-0.063,-4.05276,-3.03957,0.2,3,200751 - 202683 - 201627 - 1626166 - 202713,"Foye,Randy - Kanter,Enes - Morrow,Anthony - Payne,Cameron - Singler,Kyle",Lineups,,1,7.2,-3.03957,1.01319,-1.01319,-11.14509,-11.14509,-3.03957,-1.01319,,,,3.03957,2,0.667
104,6.07914,0.0,0.0,7.09233,1.01319,2.02638,0.5,2.02638,5.06595,0.321,-2.02638,2.02638,0.667,4,2555 - 201142 - 202683 - 1626166 - 202713,"Collison,Nick - Durant,Kevin - Kanter,Enes - Payne,Cameron - Singler,Kyle",Lineups,,1,7.09666666667,2.02638,1.01319,-1.01319,14.18466,14.18466,9.11871,0.0,,,,1.01319,3,0.75
105,1.01319,1.01319,-1.01319,3.03957,4.05276,3.03957,0.5,-2.02638,0.0,0.084,6.07914,6.07914,0.375,2,201142 - 201586 - 201627 - 202713 - 201566,"Durant,Kevin - Ibaka,Serge - Morrow,Anthony - Singler,Kyle - Westbrook,Russell",Lineups,,0,6.98333333333,1.01319,-4.05276,4.05276,9.11871,9.11871,4.05276,0.0,,,,2.02638,2,1.0
106,-2.02638,0.0,0.0,-1.01319,1.01319,0.0,0.0,0.0,1.01319,0.077,-3.03957,-2.02638,-0.667,3,203500 - 200751 - 201586 - 203460 - 201566,"Adams,Steven - Foye,Randy - Ibaka,Serge - Roberson,Andre - Westbrook,Russell",Lineups,,0,6.93333333333,-2.02638,2.02638,-2.02638,0.0,0.0,-3.03957,1.01319,,,,-2.02638,3,1.0
107,-1.01319,0.0,0.0,-4.05276,2.02638,0.0,-0.267,0.0,-4.05276,-0.333,-2.02638,-2.02638,-1.0,2,203500 - 202683 - 201627 - 1626166 - 202713,"Adams,Steven - Kanter,Enes - Morrow,Anthony - Payne,Cameron - Singler,Kyle",Lineups,,1,6.76666666667,-1.01319,1.01319,-1.01319,-10.1319,-10.1319,-5.06595,1.01319,,,,-1.01319,1,0.5
